Geo_FIPS,Geo_NAME,Geo_QNAME,SE_T006_001,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005
900747360,Middletown town,"Middletown town, Connecticut",732,918,1144,1425,1655
900757320,Old Saybrook town,"Old Saybrook town, Connecticut",891,897,1214,1689,1695
900761800,Portland town,"Portland town, Connecticut",732,918,1144,1425,1655
900781680,Westbrook town,"Westbrook town, Connecticut",891,897,1214,1689,1695
900901220,Ansonia town,"Ansonia town, Connecticut",958,1011,1249,1581,1762
900903250,Beacon Falls town,"Beacon Falls town, Connecticut",958,1011,1249,1581,1762
900904580,Bethany town,"Bethany town, Connecticut",874,1055,1316,1639,1818
900907310,Branford town,"Branford town, Connecticut",874,1055,1316,1639,1818
900914160,Cheshire town,"Cheshire town, Connecticut",874,1055,1316,1639,1818
900919550,Derby town,"Derby town, Connecticut",958,1011,1249,1581,1762
900922910,East Haven town,"East Haven town, Connecticut",874,1055,1316,1639,1818
900934950,Guilford town,"Guilford town, Connecticut",874,1055,1316,1639,1818
900935650,Hamden town,"Hamden town, Connecticut",874,1055,1316,1639,1818
900944560,Madison town,"Madison town, Connecticut",874,1055,1316,1639,1818
900946520,Meriden town,"Meriden town, Connecticut",874,1055,1316,1639,1818
900946940,Middlebury town,"Middlebury town, Connecticut",594,803,979,1219,1325
900947535,Milford town,"Milford town, Connecticut",958,1011,1249,1581,1762
900949950,Naugatuck town,"Naugatuck town, Connecticut",594,803,979,1219,1325
900952070,New Haven town,"New Haven town, Connecticut",874,1055,1316,1639,1818
900953890,North Branford town,"North Branford town, Connecticut",874,1055,1316,1639,1818
900954870,North Haven town,"North Haven town, Connecticut",874,1055,1316,1639,1818
900957600,Orange town,"Orange town, Connecticut",874,1055,1316,1639,1818
900958300,Oxford town,"Oxford town, Connecticut",958,1011,1249,1581,1762
900962290,Prospect town,"Prospect town, Connecticut",594,803,979,1219,1325
900967610,Seymour town,"Seymour town, Connecticut",958,1011,1249,1581,1762
900969640,Southbury town,"Southbury town, Connecticut",594,803,979,1219,1325
900978740,Wallingford town,"Wallingford town, Connecticut",874,1055,1316,1639,1818
900980070,Waterbury town,"Waterbury town, Connecticut",594,803,979,1219,1325
900982870,West Haven town,"West Haven town, Connecticut",874,1055,1316,1639,1818
900987560,Wolcott town,"Wolcott town, Connecticut",594,803,979,1219,1325
900987700,Woodbridge town,"Woodbridge town, Connecticut",874,1055,1316,1639,1818
901106820,Bozrah town,"Bozrah town, Connecticut",716,805,1057,1353,1560
901115910,Colchester town,"Colchester town, Connecticut",770,840,1137,1416,1648
901123400,East Lyme town,"East Lyme town, Connecticut",716,805,1057,1353,1560
901129910,Franklin town,"Franklin town, Connecticut",716,805,1057,1353,1560
901133900,Griswold town,"Griswold town, Connecticut",716,805,1057,1353,1560
901134250,Groton town,"Groton town, Connecticut",716,805,1057,1353,1560
901142390,Lebanon town,"Lebanon town, Connecticut",770,840,1137,1416,1648
901142600,Ledyard town,"Ledyard town, Connecticut",716,805,1057,1353,1560
901143230,Lisbon town,"Lisbon town, Connecticut",716,805,1057,1353,1560
901144210,Lyme town,"Lyme town, Connecticut",716,805,1057,1353,1560
901148900,Montville town,"Montville town, Connecticut",716,805,1057,1353,1560
901152350,New London town,"New London town, Connecticut",716,805,1057,1353,1560
901155500,North Stonington town,"North Stonington town, Connecticut",716,805,1057,1353,1560
901156270,Norwich town,"Norwich town, Connecticut",716,805,1057,1353,1560
901157040,Old Lyme town,"Old Lyme town, Connecticut",716,805,1057,1353,1560
901162150,Preston town,"Preston town, Connecticut",716,805,1057,1353,1560
901166210,Salem town,"Salem town, Connecticut",716,805,1057,1353,1560
901171670,Sprague town,"Sprague town, Connecticut",716,805,1057,1353,1560
901173770,Stonington town,"Stonington town, Connecticut",716,805,1057,1353,1560
901178600,Voluntown town,"Voluntown town, Connecticut",716,805,1057,1353,1560
901180280,Waterford town,"Waterford town, Connecticut",716,805,1057,1353,1560
901301080,Andover town,"Andover town, Connecticut",732,918,1144,1425,1655
901306260,Bolton town,"Bolton town, Connecticut",732,918,1144,1425,1655
901316400,Columbia town,"Columbia town, Connecticut",732,918,1144,1425,1655
901317800,Coventry town,"Coventry town, Connecticut",732,918,1144,1425,1655
901325360,Ellington town,"Ellington town, Connecticut",732,918,1144,1425,1655
901337910,Hebron town,"Hebron town, Connecticut",732,918,1144,1425,1655
901344910,Mansfield town,"Mansfield town, Connecticut",732,918,1144,1425,1655
901369220,Somers town,"Somers town, Connecticut",732,918,1144,1425,1655
901372090,Stafford town,"Stafford town, Connecticut",732,918,1144,1425,1655
901376290,Tolland town,"Tolland town, Connecticut",732,918,1144,1425,1655
901377830,Union town,"Union town, Connecticut",732,918,1144,1425,1655
901378250,Vernon town,"Vernon town, Connecticut",732,918,1144,1425,1655
901385950,Willington town,"Willington town, Connecticut",732,918,1144,1425,1655
901501430,Ashford town,"Ashford town, Connecticut",567,711,953,1187,1329
901509190,Brooklyn town,"Brooklyn town, Connecticut",567,711,953,1187,1329
901512130,Canterbury town,"Canterbury town, Connecticut",567,711,953,1187,1329
901513810,Chaplin town,"Chaplin town, Connecticut",567,711,953,1187,1329
901521860,Eastford town,"Eastford town, Connecticut",567,711,953,1187,1329
901536000,Hampton town,"Hampton town, Connecticut",567,711,953,1187,1329
901540500,Killingly town,"Killingly town, Connecticut",567,711,953,1187,1329
901559980,Plainfield town,"Plainfield town, Connecticut",567,711,953,1187,1329
901561030,Pomfret town,"Pomfret town, Connecticut",567,711,953,1187,1329
901562710,Putnam town,"Putnam town, Connecticut",567,711,953,1187,1329
901567400,Scotland town,"Scotland town, Connecticut",567,711,953,1187,1329
901573420,Sterling town,"Sterling town, Connecticut",567,711,953,1187,1329
901575870,Thompson town,"Thompson town, Connecticut",567,711,953,1187,1329
901586790,Windham town,"Windham town, Connecticut",567,711,953,1187,1329
901588190,Woodstock town,"Woodstock town, Connecticut",567,711,953,1187,1329
1000199999,Kent County,"Kent County, Delaware",649,830,984,1378,1738
1000399999,New Castle County,"New Castle County, Delaware",814,959,1156,1440,1546
1000599999,Sussex County,"Sussex County, Delaware",713,730,987,1347,1568
1100199999,District of Columbia,"District of Columbia, District of Columbia",1167,1230,1458,1951,2451
1200199999,Alachua County,"Alachua County, Florida",676,695,883,1180,1534
1200399999,Baker County,"Baker County, Florida",491,614,728,972,1058
1200599999,Bay County,"Bay County, Florida",703,747,886,1206,1524
1200799999,Bradford County,"Bradford County, Florida",519,542,643,948,951
1200999999,Brevard County,"Brevard County, Florida",542,709,878,1216,1446
1201199999,Broward County,"Broward County, Florida",764,994,1263,1801,2237
1201399999,Calhoun County,"Calhoun County, Florida",519,533,643,801,905
1201599999,Charlotte County,"Charlotte County, Florida",508,669,854,1213,1217
1201799999,Citrus County,"Citrus County, Florida",600,604,770,1020,1270
1201999999,Clay County,"Clay County, Florida",628,775,931,1228,1502
1202199999,Collier County,"Collier County, Florida",691,795,990,1293,1592
1202399999,Columbia County,"Columbia County, Florida",480,620,747,1101,1323
1202799999,DeSoto County,"DeSoto County, Florida",532,555,658,898,901
1202999999,Dixie County,"Dixie County, Florida",519,542,643,939,942
1203199999,Duval County,"Duval County, Florida",628,775,931,1228,1502
1203399999,Escambia County,"Escambia County, Florida",613,698,828,1116,1448
1203599999,Flagler County,"Flagler County, Florida",640,717,935,1217,1336
1203799999,Franklin County,"Franklin County, Florida",576,601,713,1051,1054
1203999999,Gadsden County,"Gadsden County, Florida",705,749,905,1160,1578
1204199999,Gilchrist County,"Gilchrist County, Florida",676,695,883,1180,1534
1204399999,Glades County,"Glades County, Florida",623,627,812,1054,1143
1204599999,Gulf County,"Gulf County, Florida",567,592,702,1034,1038
1204799999,Hamilton County,"Hamilton County, Florida",519,533,643,801,940
1204999999,Hardee County,"Hardee County, Florida",534,544,661,823,883
1205199999,Hendry County,"Hendry County, Florida",556,560,757,998,1151
1205399999,Hernando County,"Hernando County, Florida",610,765,959,1280,1533
1205599999,Highlands County,"Highlands County, Florida",571,575,726,1070,1073
1205799999,Hillsborough County,"Hillsborough County, Florida",610,765,959,1280,1533
1205999999,Holmes County,"Holmes County, Florida",519,542,643,881,905
1206199999,Indian River County,"Indian River County, Florida",532,659,821,1104,1109
1206399999,Jackson County,"Jackson County, Florida",519,539,643,801,999
1206599999,Jefferson County,"Jefferson County, Florida",705,749,905,1160,1578
1206799999,Lafayette County,"Lafayette County, Florida",519,533,643,801,905
1206999999,Lake County,"Lake County, Florida",707,836,997,1330,1608
1207199999,Lee County,"Lee County, Florida",703,707,896,1216,1251
1207399999,Leon County,"Leon County, Florida",705,749,905,1160,1578
1207599999,Levy County,"Levy County, Florida",531,542,657,915,1164
1207799999,Liberty County,"Liberty County, Florida",519,533,643,948,951
1207999999,Madison County,"Madison County, Florida",519,533,643,948,1066
1208199999,Manatee County,"Manatee County, Florida",675,750,960,1286,1511
1208399999,Marion County,"Marion County, Florida",504,625,783,1055,1059
1208599999,Martin County,"Martin County, Florida",684,758,939,1291,1522
1208699999,Miami-Dade County,"Miami-Dade County, Florida",745,907,1162,1594,1863
1208799999,Monroe County,"Monroe County, Florida",1200,1208,1635,2132,2185
1208999999,Nassau County,"Nassau County, Florida",628,775,931,1228,1502
1209199999,Okaloosa County,"Okaloosa County, Florida",719,724,905,1334,1559
1209399999,Okeechobee County,"Okeechobee County, Florida",508,511,692,862,925
1209599999,Orange County,"Orange County, Florida",707,836,997,1330,1608
1209799999,Osceola County,"Osceola County, Florida",707,836,997,1330,1608
1209999999,Palm Beach County,"Palm Beach County, Florida",752,965,1206,1628,1945
1210199999,Pasco County,"Pasco County, Florida",610,765,959,1280,1533
1210399999,Pinellas County,"Pinellas County, Florida",610,765,959,1280,1533
1210599999,Polk County,"Polk County, Florida",637,641,830,1126,1370
1210799999,Putnam County,"Putnam County, Florida",519,522,644,802,861
1210999999,St. Johns County,"St. Johns County, Florida",628,775,931,1228,1502
1211199999,St. Lucie County,"St. Lucie County, Florida",684,758,939,1291,1522
1211399999,Santa Rosa County,"Santa Rosa County, Florida",613,698,828,1116,1448
1211599999,Sarasota County,"Sarasota County, Florida",675,750,960,1286,1511
1211799999,Seminole County,"Seminole County, Florida",707,836,997,1330,1608
1211999999,Sumter County,"Sumter County, Florida",635,663,786,1158,1240
1212199999,Suwannee County,"Suwannee County, Florida",383,475,643,923,927
1212399999,Taylor County,"Taylor County, Florida",519,542,643,948,1024
1212599999,Union County,"Union County, Florida",472,475,643,834,860
1212799999,Volusia County,"Volusia County, Florida",569,731,900,1229,1324
1212999999,Wakulla County,"Wakulla County, Florida",580,584,790,1065,1399
1213199999,Walton County,"Walton County, Florida",592,596,807,1069,1078
1213399999,Washington County,"Washington County, Florida",472,475,643,852,905
1300199999,Appling County,"Appling County, Georgia",473,494,586,730,856
1300399999,Atkinson County,"Atkinson County, Georgia",349,433,586,730,783
1300599999,Bacon County,"Bacon County, Georgia",453,456,586,730,783
1300799999,Baker County,"Baker County, Georgia",478,542,653,904,928
1300999999,Baldwin County,"Baldwin County, Georgia",470,541,687,891,918
1301199999,Banks County,"Banks County, Georgia",473,494,586,805,967
1301399999,Barrow County,"Barrow County, Georgia",708,773,916,1213,1474
1301599999,Bartow County,"Bartow County, Georgia",708,773,916,1213,1474
1301799999,Ben Hill County,"Ben Hill County, Georgia",455,458,609,758,814
1301999999,Berrien County,"Berrien County, Georgia",430,433,586,730,1025
1302199999,Bibb County,"Bibb County, Georgia",488,586,695,960,1049
1302399999,Bleckley County,"Bleckley County, Georgia",430,433,586,864,887
1302599999,Brantley County,"Brantley County, Georgia",515,518,701,873,982
1302799999,Brooks County,"Brooks County, Georgia",588,591,735,942,1121
1302999999,Bryan County,"Bryan County, Georgia",633,778,922,1230,1459
1303199999,Bulloch County,"Bulloch County, Georgia",438,494,629,911,1106
1303399999,Burke County,"Burke County, Georgia",541,610,728,990,1226
1303599999,Butts County,"Butts County, Georgia",570,574,776,999,1037
1303799999,Calhoun County,"Calhoun County, Georgia",430,433,586,730,887
1303999999,Camden County,"Camden County, Georgia",571,575,778,1081,1241
1304399999,Candler County,"Candler County, Georgia",430,433,586,730,884
1304599999,Carroll County,"Carroll County, Georgia",708,773,916,1213,1474
1304799999,Catoosa County,"Catoosa County, Georgia",476,574,714,971,1094
1304999999,Charlton County,"Charlton County, Georgia",430,433,586,814,887
1305199999,Chatham County,"Chatham County, Georgia",633,778,922,1230,1459
1305399999,Chattahoochee County,"Chattahoochee County, Georgia",536,628,745,1026,1319
1305599999,Chattooga County,"Chattooga County, Georgia",430,433,586,787,1038
1305799999,Cherokee County,"Cherokee County, Georgia",708,773,916,1213,1474
1305999999,Clarke County,"Clarke County, Georgia",553,608,743,1007,1135
1306199999,Clay County,"Clay County, Georgia",482,485,614,765,930
1306399999,Clayton County,"Clayton County, Georgia",708,773,916,1213,1474
1306599999,Clinch County,"Clinch County, Georgia",430,433,586,845,887
1306799999,Cobb County,"Cobb County, Georgia",708,773,916,1213,1474
1306999999,Coffee County,"Coffee County, Georgia",437,440,586,853,1030
1307199999,Colquitt County,"Colquitt County, Georgia",434,436,586,864,866
1307399999,Columbia County,"Columbia County, Georgia",541,610,728,990,1226
1307599999,Cook County,"Cook County, Georgia",473,494,586,864,866
1307799999,Coweta County,"Coweta County, Georgia",708,773,916,1213,1474
1307999999,Crawford County,"Crawford County, Georgia",488,586,695,960,1049
1308199999,Crisp County,"Crisp County, Georgia",443,446,586,730,969
1308399999,Dade County,"Dade County, Georgia",476,574,714,971,1094
1308599999,Dawson County,"Dawson County, Georgia",708,773,916,1213,1474
1308799999,Decatur County,"Decatur County, Georgia",473,494,586,758,783
1308999999,DeKalb County,"DeKalb County, Georgia",708,773,916,1213,1474
1309199999,Dodge County,"Dodge County, Georgia",473,494,586,864,1038
1309399999,Dooly County,"Dooly County, Georgia",473,494,586,864,918
1309599999,Dougherty County,"Dougherty County, Georgia",478,542,653,904,928
1309799999,Douglas County,"Douglas County, Georgia",708,773,916,1213,1474
1309999999,Early County,"Early County, Georgia",441,444,586,864,985
1310199999,Echols County,"Echols County, Georgia",588,591,735,942,1121
